Year,Region,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Decade,Total_Chemical_Use_KG_per_HA,Yield_per_Chemical_Input,Has_Adaptation,High_Extreme_Weather_Risk,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Temperature_Category_Medium,Temperature_Category_High
1994,13,-0.3009928703608437,1.0151676503329208,0.5499354531975094,2.277,2,-0.7707056579033422,-1.0197027342699003,-1.248492448601067,-0.9953654317856362,720.66,1990,-1.5838922679075864,0.9173351886587636,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2007,22,0.2510557552100329,-0.745740760187592,1.5616954528516478,3.6,3,0.252498043915155,0.8305084603526369,-1.2227170904276106,-1.4652866948837178,1448.44,2000,-0.721847381699455,0.4868445747270998,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2016,11,1.145845470590316,0.38086346870781324,-0.19636852813540487,1.25,8,0.4391297834345121,-0.43931197907499037,-1.6730892271611146,0.23464976055960657,408.12,2010,-1.702169206922713,0.3353817919301651,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2004,11,-0.8643789874521332,-1.2959431143626021,-1.6924693331475655,1.3,10,0.2644270829359797,-0.8181877514911683,-0.4916025389940257,0.3643856624897411,482.09,2000,-0.8125889486687319,-0.2741889725495929,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2022,18,-0.5748368963154332,1.269510459079346,-0.1497972968509796,2.16,4,-0.8403558534765457,0.9498991864509951,-0.8350417708727844,-0.44720648737090846,716.75,2020,-0.3194554674839714,-0.1530664723525241,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2016,27,-1.1138038009012179,-1.3430624986341266,-1.5911769051039408,1.98,0,0.6911788337132316,-1.0266039323102678,-1.1624584828058808,-0.24864123289005385,584.92,2010,-1.5097345045568324,0.5719790458499167,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2015,31,0.381000850328612,-1.0564206128758473,-1.126628873041799,3.08,10,-0.24005582533180878,0.34949495693901933,1.576695796600365,-0.6497331434374156,1485.72,2010,1.5748529684884525,-0.30904777306937514,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010,14,-1.7548081291707192,-1.590622501208062,-0.7622089882411717,2.628,9,1.5481456046608788,-0.0072969817479823194,0.15905109706025558,0.10491385862947206,428.86,2010,0.13957170059854374,-0.15789787337720168,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,15,1.4205616112772455,0.2977306135680713,0.7199204473856616,0.873,10,-1.3098212601025578,-0.8802985338544761,-0.8935588002395506,-0.3546087253062704,357.64,2020,-1.2018389807714238,-0.3211942014102525,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2018,11,-1.5376515608181942,0.06374864606104234,-1.373456398849253,1.29,2,-0.40359910223021467,-0.3592580818067269,-0.4787148599072975,1.4785298584546347,162.09,2010,-0.5929317762120684,-0.3364762250920728,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1998,15,-1.226306601373008,-1.4589540714970453,1.264803853413437,2.673,3,1.6770561876278574,1.4688692790866342,1.4819539395303627,-0.010957137750876337,493.16,1990,1.9972706078281903,-0.4035947612921969,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2001,22,0.9609571473343513,-0.2876901572717877,-0.42689612299330987,3.47,9,-0.7784018121103259,0.8222270227041956,-0.29236598662622654,-1.695543162049796,871.87,2000,0.11015891682229495,0.03969729579142291,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1992,31,1.4598067742325207,-1.1534544938526143,1.5442312411199886,2.853,9,0.715421719465231,-0.28541526277479423,0.31718640261092135,-0.4878108536238513,948.62,1990,0.155529700306934,-0.11165342622557628,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1995,9,0.08012126767149923,0.5696515738421013,1.2380253954248923,2.763,1,0.0273855333608786,0.05757427983147239,0.6177828094175832,0.0628239667819097,932.51,1990,0.5810763591973364,-0.22095317799432054,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2004,7,0.7725803651490285,0.20104456880527832,-0.4175818767364248,3.61,8,-0.7272223866338836,-1.600783609268847,-0.7298504442730023,-0.36698810526143594,771.34,2000,-1.3814447029795789,1.3366642335704408,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2009,0,0.9347937053641675,0.7651479488173136,1.286925188273539,3.5730000000000004,8,-1.148202021755898,0.21216111593570539,0.1611409909662116,-0.8413659451433776,1304.33,2000,0.24095193404008064,0.02210231463706071,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2009,2,0.8196745606953592,-0.9844309393051951,-1.4840630731497628,2.73,1,1.1337077006148004,-0.2226143606074496,0.810401364416522,1.5562723645730736,804.61,2000,0.6270729465921078,-0.23524309137692712,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2020,30,1.3385828264373363,1.4557146380526857,1.2717895381061008,2.106,9,-0.37166006227123166,-0.5814766587065615,1.5282799211123859,-1.0656803099309757,1032.35,2020,1.1092548593495417,-0.40686032356615615,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2010,1,-1.3510190080975504,1.6987279244011062,-0.517710023997939,2.45,7,-1.1231895205832005,-0.8264691891396092,0.5564792548428761,-1.5138138643079666,1187.89,2010,0.1251782106654862,-0.19451103068344,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2008,19,-0.026276729673914635,0.7414081272136006,-0.9252082977366599,2.39,9,0.5761213283188239,0.9913063746932005,-0.22618601293762194,-0.22338729778151636,958.36,2000,0.24627126727621074,-0.23313366123949625,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2024,13,1.0289820964568288,-0.11377205028488,-0.42573184221119925,2.31,10,1.092148467897088,-1.2502027488181762,-0.35784932901284566,1.0066278945637264,303.58,2020,-0.888311221794818,0.13561746670587033,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,0.3670470146111806,1.4471181144787615,0.35782912414925544,4.464,10,0.5010838248007317,-0.8250889495315358,-0.9273454183858382,-1.673260278130498,2107.05,2010,-1.2071583140075537,1.4347039367546532,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1991,4,1.20427715765706,-1.667121622838446,1.6548379154204984,1.053,0,0.4525980532967341,-1.2177671180284488,-0.2829614640494247,-0.5021709343718432,401.65,1990,-0.8063309095674024,-0.3653104048712847,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2003,13,-0.26698039579960486,1.5449843178246803,1.5779953838011966,3.3120000000000003,10,0.047010726588687234,1.566866291259853,-0.23872537637335753,-1.5128235139115531,936.42,2000,0.49596702741925586,-0.09786433134350697,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2007,27,0.8737456741004056,0.6290942982658413,0.9003839686128094,3.186,3,-1.63190531366483,-0.7940335583498819,-1.1924136287912492,1.4205943602644602,441.25,2000,-1.431196113835148,1.1921999148563427,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2024,30,0.5972853039487974,0.28032638014745287,0.27400090783729014,2.421,3,-0.5709904562321125,0.9968273331254943,-0.9876040260075676,-1.4850937028119828,577.74,2020,-0.43522919085856626,-0.041198634858781474,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,24,0.5650170588522374,-0.7403120307052149,1.3428106658148493,2.493,10,1.5358317579297045,1.348788433184239,1.5700777992315047,-1.1736285031400189,627.26,2000,2.0219898622784425,-0.4284310992923479,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2020,1,-1.3658449585473211,0.8038074594561175,0.7187561666035512,0.549,6,1.6574309944000485,-0.35856796200269003,0.8856375450309361,-0.3729302076399156,60.23,2020,0.6330180837383711,-0.6431721574534021,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001,7,-1.248981584413834,1.1735822003541385,0.6197923001241474,1.161,9,-1.3225199145440814,1.4053782571152529,1.7048759561656626,-0.8626584786662621,453.92,2000,2.1687408792046177,-0.6026955305855076,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2010,13,-0.38471588466543155,1.5579412167952047,1.0203048891702047,2.718,4,-0.11076043465448085,-1.244681790385882,1.7240333169702586,-0.8859317129819733,491.93,2010,0.9844069792780193,-0.2920277140137439,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
1991,7,0.9958417366279294,-0.8940804827254966,0.9422980767687921,0.891,8,-0.43284448821675303,0.5096027514755465,-1.4947516138528747,-0.17139390196982146,411.91,1990,-1.1117232177122793,-0.3441057174797581,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2020,25,0.7647313325579734,1.3113874546974078,0.7839558904017464,3.0690000000000004,0,0.07741053570627324,-0.6767131916636336,-1.4947516138528747,-0.17981188033933374,807.08,2020,-1.6496016784715457,1.707670896839055,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1993,24,1.6569047037412385,-0.4678444706663688,-0.7796731999728309,3.88,1,-1.4510456898007107,-0.24400807453258888,-0.5487263057568212,-0.25012675848467375,621.14,1990,-0.6035704426843284,0.49246092802145147,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2007,24,0.6243208606513205,0.26999067550365957,1.318360769390526,1.782,7,1.2972509775132064,0.22527339221240356,1.1977283683203555,0.3133826170744592,742.03,2000,1.1780932894641658,-0.46457514784362214,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2015,20,0.501352683391457,-1.239630915864627,-0.2836895867937022,1.56,10,-0.5244287232798605,0.09346050964138355,-1.5574484310315528,0.3554725089220216,702.64,2010,-1.3567254485293274,0.13169866713616446,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2018,1,-1.357995925956266,1.6823796223443372,-0.7785089191907203,0.73,6,-0.20119024658654036,0.5082225118674727,0.07963512863392999,-1.0354746228403722,255.3,2010,0.30196781527804284,-0.5923662876254546,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,0,1.4336433322623372,-1.2591842801787265,0.6605421274980197,2.088,6,0.3821782423028323,0.24597698633350623,-1.6957297444756372,-1.0310180460565126,844.64,2020,-1.4117961926210265,0.4979574774407138,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2012,24,0.24146249315429896,0.7946270679515945,0.9353123920761285,3.177,8,-0.2958529433324412,-0.5800964190984881,-0.573108401326307,-1.2355254029158462,508.29,2010,-0.7778568316563532,0.38091519014350333,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
2004,3,1.2557319268650877,0.02450526749163948,-0.742416214945291,3.87,2,0.2998293922881053,0.6842030618968448,0.068489027802165,-1.5311449962451984,1881.32,2000,0.37174495125786633,0.04587788803909577,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1997,9,-0.9027520356750693,-0.808786073970346,1.4149960743057082,1.71,2,-0.2827694811805689,-0.38617275416416036,-1.3996614411318797,0.1702769847927462,455.49,1990,-1.432447721655414,0.29588960443018053,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2004,4,-1.4896852505395242,-0.9769027698170476,-0.5328456741653773,2.16,3,-0.7864827740276589,1.3570698708326798,0.4526811908470645,0.8570849847053268,950.5,2000,1.0219552138859962,-0.38916537150537217,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2010,17,-1.4661381527663586,-1.5251050657617082,-1.3687992757208103,0.801,2,-0.7768625812689292,-1.0100410570133858,1.2228070951918266,0.6268285175392492,295.92,2010,0.6405277306599663,-0.596532370414066,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2010,30,0.38972199765200666,0.33443975686423666,-1.3687992757208103,3.36,9,-0.5428994933766215,-0.40618622848122615,0.3729169067697463,1.0502033120059087,399.93,2010,0.1508361709809367,0.0024078929541363147,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024,20,-0.49721868513722167,-0.57005862668696,0.26002953845196247,2.529,5,-1.5788018496366418,-0.3744407174955354,-0.08337659603063297,-1.3835827871796256,732.08,2020,-0.24467190022308447,-0.07654900306903108,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2007,3,1.3516645474224278,0.11091772122027727,0.9725693771036688,3.564,5,-1.4279572271797591,0.9498991864509951,-0.8207608291820855,-0.39224204036997373,969.07,2000,-0.30662648732624614,0.22592528533716663,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2021,1,0.054829940433654877,1.699659628545679,-0.37916061092677394,4.29,9,-0.31086044403605967,1.573077369496184,0.7226258203663728,-1.5360967482272643,1187.51,2020,1.362392540998318,-0.10269532839711067,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1990,19,1.594984557745137,-0.9953380891576598,1.3986961433561595,2.817,8,0.6596246014645983,0.9105623576209001,1.2788859150016443,0.28911903236233444,1062.33,1990,1.5617110863756611,-0.3449814571981968,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2016,25,-0.6890839262519022,-0.9092113580333576,-0.975272371367417,1.2,4,0.509164786718065,-0.39514431161663804,-0.7622437998153193,-0.4056117707215523,533.64,2010,-0.8639048692996334,-0.29537010233350225,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,11,0.1882634944815918,-1.44205916967546,-1.6039839937071576,4.401,2,0.44220824511730555,-0.1632640574602888,-0.7005919295896192,1.326015897406996,481.49,2020,-0.703386166350533,0.7441151836960658,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2000,1,-0.4222168181560282,-1.2758307275617589,1.4615673055901337,3.4290000000000003,3,-0.5355881468799869,1.3135923231783646,0.7191426638564464,0.8248985968218969,1331.48,2000,1.24161238634266,-0.21441873774835354,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2020,6,-0.9228106745188768,-1.218835279357764,-0.7540590227663972,1.65,9,-0.8861479710080993,1.457827362222046,0.9925704498856812,-0.20902721703352445,199.62,2020,1.5526369296787332,-0.5103992538109898,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024,22,-0.5730926668507543,0.9340596988673837,0.48240716783509296,1.629,7,-0.47555814406551317,0.7338916877874915,-0.6128163855394698,0.43767159182432025,578.45,2020,-0.21776233208736784,-0.3200979059700174,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2011,14,1.3141636139318313,-0.4548006126423507,1.5267670293883289,3.474,3,1.5916288759303372,1.09137374627853,-0.9820309755916852,0.5342307554746112,640.73,2010,-0.3873551917333957,0.24045237584325557,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1995,24,1.0786926362001779,-1.1646846344751973,1.7049019890512556,2.205,5,1.413847713749011,-1.1867117268467948,0.35410786161614294,-0.7656041398177648,616.6,1990,-0.21995264577283294,-0.16905060153721335,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1998,0,0.590308386090082,-0.5841832615186823,-1.3187352020900531,3.38,7,0.8200894166802107,-1.6898090639895884,-1.0701548352928272,1.6746192369444557,554.37,1990,-1.7275142652830975,2.2974347960474084,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1998,24,-0.7693184816271322,-1.1045586603454378,-1.27565681315196,2.68,2,-1.4545089591938531,0.8229171425082327,0.7330752898961524,0.246038790118359,1289.34,1990,1.0316551744930569,-0.3046277751680732,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2021,3,-0.2870390346434124,1.5393319793476055,0.7944344174407421,2.331,10,-0.2804606349184737,-1.088024594869539,0.01206189234135482,0.9957340402031808,989.44,2020,-0.4824773860736036,-0.05017559158161389,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2017,0,-0.976881787923923,0.5552163709621881,0.8153914715187334,2.232,9,-0.9354033579327956,0.5372075436370165,1.4241335414655818,1.3512698325155332,526.92,2010,1.5229112439474182,-0.42499236190172174,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2007,1,-1.4329977929374593,-0.36290973854362524,0.6570492851516876,2.16,8,-0.14654755171695555,1.6455399489200428,1.688156804918015,0.44113781821176695,439.7,2000,2.2626114657245595,-0.4851488329257594,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2001,8,-0.8704837905785093,-1.4314998560369692,-0.03453349942202731,1.656,8,-0.43938621929268934,-1.3371578441268073,-0.21747812166280556,-1.3137630842324923,775.34,2000,-0.8016373802414055,-0.14935741298423305,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,23,0.25628844360406955,0.3351354292921842,0.47425720236031854,3.303,0,-0.23774697906971354,-1.5931922914244427,-0.09591595946636856,0.2737686012179298,700.84,2010,-0.8085212232528679,0.4489737125965753,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1994,26,0.7167650222793032,-1.5217260853973913,-1.2733282515877387,1.683,4,-0.3220198676361861,-0.49797216241811454,0.5892209260361857,1.1343830957010341,457.9,1990,0.30353232505337513,-0.3925324380190623,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2003,21,-1.3422978607741558,-1.0352026038234445,0.9131910572160263,1.746,7,1.1060015454696588,1.3929561006425912,-0.8301653517588872,1.1175471389620089,511.89,2000,-0.1141917849603654,-0.3107150047577109,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1994,15,0.07052800561576524,1.2233724698401045,1.3660962814570619,3.843,9,1.5900896450889401,-1.7063719392864705,-1.6358194525049004,-1.3449591217195092,668.25,1990,-2.243176687232644,20.312602568000454,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1997,29,-1.3902641710528258,-0.18060629425556304,-0.6923521413145336,0.97,5,1.4338577146871694,-0.20260088629038378,0.7686034862974037,-0.9681307958842719,243.64,1990,0.5985988686810588,-0.5625095922068629,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2020,2,-0.12133723549891548,0.039164079366250215,-0.29300383305058725,3.43,0,1.4804194476394212,-1.3785650323690124,-0.67446825576517,-1.0260662940744465,802.9,2020,-1.2309388625926054,0.9654528941129807,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2002,32,0.6347862374393941,0.930668295781139,0.21462258794964778,2.862,1,-0.4428494886858319,0.506842272259399,-1.1976383635561392,-0.03324002167017435,453.29,2000,-0.8460694578608444,0.31541673408983206,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1996,16,0.2615211319981062,0.6074414939459709,1.5279313101704397,3.699,6,-0.8107256597796579,-0.7188104997098758,1.6818871232001475,1.5795455988887845,454.19,1990,1.1849771324756284,-0.16339898808277387,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1991,1,-0.09779013772575017,1.285933297467681,1.4115032319593765,3.438,0,1.6047123380822097,-0.13910986431900232,-1.4553919452907047,-0.2813227959716909,362.13,1990,-1.3704931345522522,1.2151580881291275,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2015,30,-1.7181793104124619,1.6253593286964867,-0.7284448455599632,2.72,9,-1.4625899211111866,0.20180931887515394,-1.040896320609444,-0.3184609358371874,979.79,2010,-0.8435662422203127,0.2610920571738158,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1995,21,0.09233087392425167,-0.9416098168206329,0.7583417131953126,4.014,5,-0.48825679850703635,-1.7063719392864705,-0.7127829773743621,0.31783919385831827,692.11,1990,-1.4139865063064918,1.6506583173435716,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2018,7,1.5627163126485766,-0.975014516084047,0.9853764657068855,2.286,2,0.5303292107872704,-0.07492872254358422,-1.1206606046867624,-1.5762059392820005,712.95,2010,-1.0406944739121904,0.2283803123595474,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2005,31,-0.05069594217941938,-1.5865354256938697,-0.055490553500018636,1.395,6,-0.12923120475124186,1.6255264746029772,-1.698864585334571,1.1046725838086364,502.61,2000,-0.7891213020387464,-0.24737191366331374,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1994,22,0.07924915293915963,-0.19330231606560735,-1.5201557773951924,4.35,10,-1.6800062774584787,-0.3806517957318662,0.6560975310267757,1.5235908014914368,493.02,1990,0.4168028327874383,0.1295290190493476,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2011,23,0.9234562138437543,-1.7300178639580686,-0.5340099549474879,2.763,7,0.4133476668411163,-0.6242640865568404,0.7863675844980288,0.5649316177634218,1293.08,2010,0.423373773843834,-0.1910615181878154,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2005,10,-1.5315467576918178,-1.2116176779178072,0.4265216902937826,2.592,8,0.260579005832488,-1.6863584649694046,0.016241680153266602,-1.61730548073315,737.03,2000,-0.7500085576554374,0.15743186130275752,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013,8,-0.8312386276232339,-0.6646700768878379,-0.9426725094683193,2.91,2,0.6095995991192037,1.2921986092532252,0.024601255777090412,-1.3419880705302698,583.79,2010,0.6079859273330529,-0.1980764472079852,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1999,32,-0.5748368963154332,-0.12931287541635295,0.46145011375710165,0.8370000000000001,1,0.8935876893569059,-0.6753329520555602,1.1729979570998772,-1.7044563156175148,256.15,1990,0.7475401992926999,-0.5952235608226295,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1994,18,1.3542808916194464,-0.17205946156934918,-1.4724202653286564,2.87,6,-0.3016250589876793,0.40194406204581273,-0.8124012535582618,-1.7014852644282752,650.48,1990,-0.5475609927274298,0.14163893464323976,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1995,1,-0.4509966043232303,-0.4018425490648372,-0.0019336375229295117,2.3400000000000003,5,-0.4609354510722438,-0.7125994214735448,0.5066701167509261,0.5896903776737528,1104.85,1990,0.13206205367694812,-0.22071676431231887,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024,29,-0.21029293819754008,-1.5523977858367253,-1.647062382645251,2.43,6,-0.570220840811414,-0.930677279549159,-0.7225358156021565,1.5057644943559987,734.58,2020,-1.071045963553638,0.31440835837920156,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1996,24,1.130147405408206,-0.7232804789424255,0.19250125308954563,1.683,1,-1.2140041402256094,1.098274944318897,-1.1230988142437106,0.4881794620413959,829.0,1990,-0.5109514639846526,-0.23570088148128027,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2001,11,-0.7989703825266739,1.1878683305709201,-1.6715122790695742,2.81,8,-1.0800910570240911,-0.02731045606504837,1.6059543112837482,0.1975116206941101,451.08,2000,1.4302922652477426,-0.33206437685154844,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2007,30,-0.8015867267236922,-0.3384742445119646,1.4429388130763634,2.3760000000000003,7,-0.788406812579405,-0.7519362503036399,-0.718007712139252,-0.5422801254265791,1028.42,2000,-0.9859366317755576,0.2259252107536893,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2023,12,-0.6803627789285076,-1.1457648289794073,1.1844684794478035,1.818,5,0.4325880523585758,1.5903303645971028,1.497976459476025,-1.0216097172905867,548.13,2020,2.066734841852948,-0.5166530331730632,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1991,0,0.45774694677448413,0.9292272600375333,-0.06364051897479309,1.61,0,-1.566872810615817,-0.4531143751557254,1.0611886331312343,-1.0394360244260252,639.5,1990,0.747853101247766,-0.45637534088763343,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2003,14,1.600217246139174,1.1514946007668014,0.9946907119637705,2.628,0,-0.6745037303160446,-1.0266039323102678,-1.3571669317107757,0.7006096220720353,540.97,2000,-1.6846466974389904,1.4667098905601217,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
